,MDF_EXP
10724,189.23933209647544
10725,151.8987341772146
10726,146.6948385149409
10727,181.26335062557195
10728,157.89473684210546
10729,105.91696632886573
10730,168.4867394695787
10731,174.4295092216314
10732,161.43497757847484
10733,161.62825501346916
10734,206.8286277084695
10735,178.93755824790279
10736,223.95023328149236
10737,215.2053954629073
10738,139.26499032882012
10739,136.6223908918406
10740,140.3508771929824
10741,132.77742142398978
10742,136.5791969649068
10743,146.662488248198
10744,131.9120586275817
10745,127.62022194821209
10746,129.73989345032902
10747,130.43478260869577
10748,125.83222370173081
10749,132.09955328653487
10750,130.22032226241382
10751,127.82440284054243
10752,131.13715552739933
10753,128.29253176324767
10754,131.84713375796176
10755,128.8643019850312
10756,131.47410358565747
10757,134.63414634146343
10758,132.69230769230762
10759,130.09198423127452
10760,133.37449830194487
10761,130.43478260869585
10762,138.81748071979507
10763,130.22032226241453
10764,133.04588851247388
10765,127.53623188405841
10766,132.77742142398995
10767,157.84528656435978
10768,198.40783833435415
10769,133.78755032517822
10770,146.57980456026118
10771,159.29203539822987
10772,141.73228346456736
10773,134.32835820895488
10774,128.57142857142838
10775,132.14171720395794
10776,133.07618129218895
10777,134.89736070381207
10778,177.51479289940852
10779,172.79046673287004
10780,154.6961325966857
10781,136.0946745562132
10782,146.1586508432236
10783,146.70846394984335
10784,184.15841584158375
10785,166.986564299423
10786,160.5550049554009
10787,153.79920659139358
10788,148.66931783419878
10789,155.36374845869216
10790,172.61904761904694
10791,198.0
10792,144.0
10793,137.90806129247176
10794,153.6585365853666
10795,183.55640535372984
10796,170.59003362886008
10797,164.88549618320667
10798,149.1547895260183
10799,154.55381784728445
10800,143.12977099236616
10801,137.2679045092829
10802,149.20424403182926
10803,160.3053435114501
10804,192.0
10805,199.0171990171966
10806,173.07692307692196
10807,174.8633879781418
10808,184.03693931398385
10809,165.02946954813257
10810,150.97856477166795
10811,147.6306196840823
10812,144.60154241645242
10813,148.8095238095232
10814,159.71081169898153
10815,203.90182504719894
10816,175.38161740824964
10817,165.34684827367786
10818,150.0
10819,203.05242203052507
10820,186.7561794324104
10821,195.2021031876463
10822,170.75564278704329
10823,146.15134784020805
10824,130.04926108374414
10825,170.99430018999405
10826,153.75228798047658
10827,136.40669403220926
10828,136.04995070653828
10829,170.99430018999405
10830,164.3335362142433
10831,136.14875512133716
10832,194.75409836065427
10833,214.21487603305945
10834,172.05009887936507
10835,136.1916771752875
10836,140.8083441981744
10837,190.95163806552154
10838,148.6620416253695
10839,144.62299134734286
10840,138.9317690645237
10841,130.73621657312464
10842,162.63310745401856
10843,145.79439252336385
10844,134.41558441558462
10845,135.12668126368362
10846,153.7450722733266
10847,146.48437499999986
10848,132.23140495867648
10849,156.6226232678032
10850,173.50746268656673
10851,169.81132075471695
10852,134.57943925233872
10853,148.99713467048673
10854,153.3123028391176
10855,171.10266159695848
10856,139.1035548686248
10857,131.38686131386916
10858,145.72538860103685
10859,145.44279250161685
10860,134.11983855945343
10861,132.27189222290139
10862,134.4956413449559
10863,134.7656249999999
10864,135.07340946166656
10865,129.62356792144237
10866,130.69306930693187
10867,136.40856672157992
10868,135.59322033898445
10869,135.16896120150076
10870,135.1266812636865
10871,135.46566321730813
10872,133.161788356386
10873,134.67794404684446
10874,134.59037711313695
10875,134.32835820895488
10876,134.70533208606392
10877,135.07340946166354
10878,135.38075838295364
10879,134.89736070381207
10880,135.33834586466037
10881,129.83606557376953
10882,130.52076466710747
10883,131.14754098360632
10884,131.3469139556092
10885,130.99569963612103
10886,137.2224063639415
10887,136.3206058693631
10888,135.64875491480902
10889,134.74734872114712
10890,134.63414634146343
10891,134.57943925233587
10892,134.59037711313397
10893,134.32835820895204
10894,134.45378151260743
10895,134.06735751295685
10896,134.0366118523086
10897,158.61618798955615
10898,167.7762982689747
10899,159.44321417273005
10900,189.1223733003709
10901,142.57425742574253
10902,174.02513696422818
10903,163.84180790960446
10904,155.22020326455203
10905,178.10026385224268
10906,180.79096045197755
10907,159.55351280367668
10908,152.77356774780253
10909,177.42448330683646
10910,179.76031957390168
10911,170.67003792667532
10912,135.87134886773876
10913,138.0
10914,131.93116634799262
10915,129.9638989169675
10916,132.55599877262986
10917,134.3719571567668
10918,127.29026036644125
10919,133.62202288895722
10920,117.80104712041884
10921,119.80033277870236
10922,122.10915818686463
10923,119.4029850746274
10924,118.38396492326984
10925,151.63806552262085
10926,186.61639962299793
10927,215.6405990016642
10928,177.06732247156518
10929,166.7217995368841
10930,173.07692307692344
10931,168.87738595923636
10932,163.7426900584788
10933,155.9405940594054
10934,138.71763255240444
10935,191.431175934367
10936,198.5502678852823
10937,133.80736910148676
10938,118.79321181646743
10939,123.94366197183126
10940,192.35751295336755
10941,294.99241274658687
10942,279.20227920228143
10943,270.67669172932204
10944,249.92286331379051
10945,215.99999999999923
10946,171.85093932861028
10947,153.74507227332316
10948,148.9497135582428
10949,139.13043478260838
10950,148.80763116057213
10951,150.04631058968877
10952,197.4302726418053
10953,208.02568218298572
10954,174.64788732394402
10955,164.11592315206755
10956,160.7637819525726
10957,160.91954022988597
10958,169.14216429220795
10959,123.94366197182993
10960,122.75263484190823
10961,117.5702155453947
10962,116.3542340012922
10963,147.58578803522596
10964,160.71428571428507
10965,155.51999999999884
10966,195.16728624535125
10967,234.0
10968,204.8780487804878
10969,196.42857142857062
10970,144.0
10971,149.90746452806823
10972,133.59148112294235
10973,148.85874958650282
10974,153.5181236673767
10975,245.99999999999997
10976,184.58484948726556
10977,161.53846153846013
10978,164.78486420506627
10979,129.4964028776982
10980,123.00683371298534
10981,143.63230130864915
10982,146.1586508432236
10983,147.16981132075438
10984,192.249008239244
10985,200.93023255813955
10986,168.32917705735937
10987,147.83180026281238
10988,133.91196528208454
10989,179.66313162819807
10990,196.09099647549124
10991,200.95693779904218
10992,234.61655046984413
10993,162.42346116661074
10994,126.03437301082357
10995,166.975881261596
10996,180.52410223228415
10997,141.86117005152778
10998,170.13232514177446
10999,151.21163166397503
11000,144.4622792937385
11001,187.02770780856162
11002,230.6176084099847
11003,202.89855072463502
11004,175.9530791788853
11005,149.8559077809819
11006,136.53603034134062
11007,146.75446848541714
11008,162.41443683882963
11009,179.71014492753386
11010,158.14245371822858
11011,179.4951698348387
11012,179.0757381258005
11013,206.82862770846833
11014,185.07462686567249
11015,174.97648165568964
11016,186.4406779661036
11017,177.82026768642385
11018,194.24460431655012
11019,184.7589424572312
11020,162.66749766282604
11021,166.82646212847453
11022,174.5983631403491
11023,176.8621236133163
11024,179.64071856287458
11025,175.50274223035012
11026,170.50836754025607
11027,177.7070063694301
11028,171.64653528289872
11029,159.53545232274047
11030,180.62088428974414
11031,157.2542901716093
11032,171.5374841168958
11033,187.80567329638038
11034,155.84415584415294
11035,167.0533642691462
11036,177.8875849289654
11037,189.2322395667445
11038,163.12499999999886
11039,185.14946962391303
11040,179.22336541652908
11041,163.43143393863699
11042,166.6666666666658
11043,178.93755824790279
11044,180.38262982083174
11045,175.74803149606802
11046,171.48125384143094
11047,184.03693931397765
11048,184.98909996886024
11049,164.38356164383518
11050,183.37167269142117
11051,175.96972563859708
11052,181.8774445893086
11053,172.3587615703865
11054,170.40075733670386
11055,181.18905316136912
11056,187.62214983713355
11057,172.2488038277512
11058,185.25896414342617
11059,243.55670103092788
11060,226.79778733866002
11061,211.02661596958183
11062,241.33420536298246
11063,223.8805970149257
11064,233.32279481504924
11065,232.63327948303723
11066,233.68841544607153
11067,207.16112531969347
11068,205.3455019556716
11069,219.87454605480363
11070,213.72031662269094
11071,223.771983020012
11072,200.5092297899428
11073,229.11227154047052
11074,244.28997020854106
11075,281.9693094629161
11076,242.02626641650912
11077,214.56953642384053
11078,208.09248554913248
11079,212.79175507729664
11080,249.7634815515625
11081,272.6429675425046
11082,260.19916479280585
11083,246.6521332918084
11084,258.290816326531
11085,273.48837209302326
11086,267.97592651251097
11087,243.31797235023117
11088,262.9406160685931
11089,257.14285714285813
11090,262.13592233009683
11091,269.99999999999955
11092,285.43689320388313
11093,258.9928057553964
11094,246.65042630938024
11095,251.83211192538323
11096,260.7016414547791
11097,277.7952755905517
11098,254.5568824638588
11099,265.9541024834967
11100,248.71465295629955
11101,291.7341977309571
11102,281.5193105649523
11103,233.26133909287117
11104,283.1585441085733
11105,246.19210444513467
11106,249.05660377358436
11107,224.42455242966852
11108,235.11543134872366
11109,233.844103930713
11110,227.77602024675562
11111,232.18316672041198
11112,221.47031682559142
11113,219.0327613104535
11114,231.95876288659736
11115,215.5688622754495
11116,236.69018601667776
11117,219.64956195243872
11118,218.217562254258
11119,240.76433121019036
11120,222.0
11121,230.47375160051044
11122,227.84810126582127
11123,220.1480527840357
11124,213.41653666146524
11125,235.25661459993535
11126,222.91021671826422
11127,210.09463722397595
11128,235.4730757529654
11129,231.9296040226269
11130,216.3039948035079
11131,242.55719210278934
11132,226.81744749596257
11133,222.50396196513262
11134,222.91021671826655
11135,234.83365949119312
11136,215.84095929315126
11137,229.8570994223185
11138,228.20919175911285
11139,226.41509433962153
11140,229.37241159604648
11141,228.34158415841628
11142,232.93432546101437
11143,215.35393818544668
11144,227.34449005367722
11145,233.38735818476826
11146,235.0015542430831
11147,232.6332794830385
11148,235.6608478802981
11149,220.50290135396693
11150,236.54568210262633
11151,221.7179902755323
11152,232.95454545454163
11153,219.87454605480548
11154,219.2307692307673
11155,202.56330103157086
11156,225.44495715227146
11157,232.18316672041453
11158,216.52421652421708
11159,229.83494238554874
11160,219.00690562314804
11161,214.8387096774162
11162,223.56687898089106
11163,198.0509273813284
11164,227.01626286093685
11165,266.41998149861377
11166,259.1911764705857
11167,240.1561991539211
11168,217.64705882352845
11169,203.60745949251256
11170,162.0111731843574
11171,162.92134831460922
11172,182.11488250653088
11173,198.46860643185104
11174,199.17799557382307
11175,202.11360634082072
11176,208.74751491053792
11177,215.21089339090076
11178,215.29745042493084
11179,227.70398481973513
11180,229.54898911353456
11181,237.37536185268812
11182,260.2694709168559
11183,236.6938008766467
11184,224.26229508197056
11185,219.2231731402214
11186,198.28641370869272
11187,210.73170731707316
11188,187.61496014715092
11189,201.30475302888635
11190,236.68639053254734
11191,246.5003043213573
11192,266.974291364538
11193,268.3229813664592
11194,262.2154779969702
11195,207.99500312304673
11196,171.04846373139458
11197,239.55431754874692
11198,276.3279091188177
11199,291.6666666666688
11200,292.1497184498195
11201,264.360313315926
11202,272.5477287689239
11203,258.7499999999982
11204,256.2277580071186
11205,240.68767908310437
11206,200.57306590257392
11207,203.5175879396961
11208,208.7912087912074
11209,209.65058236272432
11210,207.23684210526562
11211,208.09248554913077
11212,211.89945911549893
11213,205.54649265905778
11214,208.7912087912074
11215,186.30136986301372
11216,203.0524220305242
11217,189.53414167198457
11218,178.92644135188863
11219,134.4592400129913
11220,199.34853420195438
11221,148.7603305785126
11222,178.88198757764
11223,134.1614906832298
11224,163.83495145631093
11225,142.0006311139159
11226,138.97467572575678
11227,178.16269718527724
11228,262.56077795786143
11229,221.21604139715382
11230,226.65847665847684
11231,216.86746987951832
11232,196.09099647548857
11233,213.57943309162857
11234,139.39980638915839
11235,158.74015748031482
11236,215.50094517958385
11237,174.7572815533979
11238,213.94153549630585
11239,173.94014962593525
11240,192.3575129533686
11241,155.61959654178722
11242,227.35674676524968
11243,251.97808886183844
11244,201.995012468828
11245,218.21756225425924
11246,184.89065606361825
11247,234.37499999999977
11248,186.61639962299793
11249,182.71301138111386
11250,144.60154241645242
11251,188.0184331797231
11252,149.20424403183011
11253,159.65834428383738
11254,140.30529392659972
11255,147.99025578562816
11256,119.56160743938864
11257,124.13793103448285
11258,151.6526247569666
11259,129.13287585776737
11260,154.1878172588833
11261,163.68767638758152
11262,153.84615384615282
11263,135.9773371104812
11264,178.27476038338554
11265,135.8917898710283
11266,142.630744849444
11267,143.67816091954103
11268,141.90418435415395
11269,145.9307764265677
11270,216.38721923441784
11271,216.11374407582798
11272,182.93809670465157
11273,172.6485148514855
11274,226.19047619047782
11275,226.11570247933798
11276,230.13698630136892
11277,245.67243675099618
11278,239.60066555740198
11279,212.18074656188472
11280,244.70439456212284
11281,247.73224898342
11282,270.1149425287342
11283,231.43683702989384
11284,249.68474148801906
11285,232.3330106485954
11286,251.16279069767444
11287,251.46198830409378
11288,202.6266416510325
11289,214.28571428571286
11290,238.86255924170717
11291,208.56131316382556
11292,222.3594811612091
11293,224.9314233465395
11294,198.50794680506047
11295,198.67549668874292
11296,230.62139654067718
11297,217.41894469167408
11298,228.76627402356107
11299,213.8288151081318
11300,257.54276827371893
11301,263.3343492837563
11302,232.2215229704235
11303,273.14112291350494
11304,251.49700598802724
11305,272.09990141307657
11306,267.4675940562796
11307,269.26829268292687
11308,275.4491017964139
11309,244.37086092715379
11310,245.40266328471807
11311,254.85676654593058
11312,267.1297758130736
11313,281.3415825464015
11314,272.98050139275813
11315,269.6844118584625
11316,293.8096704650465
11317,275.4820936639093
11318,289.3700787401552
11319,278.68852459016347
11320,284.3256379100844
11321,268.9243027888456
11322,327.4780426599785
11323,295.0819672131143
11324,448.45842416692443
11325,437.7923292796984
11326,428.0279010779967
11327,191.10816191108245
11328,163.95575797007152
11329,163.12499999999886
11330,160.1845748187228
11331,159.38931297709814
11332,155.50755939524907
11333,149.6642149024647
11334,147.63406940063174
11335,143.14115308151173
11336,143.17531021317185
11337,140.23060143346774
11338,139.2201095713837
11339,146.19883040935684
11340,143.17531021317185
11341,134.15424497731735
11342,131.747483989023
11343,144.000000000001
11344,129.78056426332157
11345,132.15050474151278
11346,130.73621657312464
11347,130.14775227915865
11348,128.61318609938306
11349,127.41312741312865
11350,127.53623188405629
11351,127.73835236038317
11352,132.22612583838955
11353,130.22032226241527
11354,128.21306906162914
11355,126.0
11356,127.29026036644021
11357,128.69678258043274
11358,128.86430198503083
11359,127.0044900577309
11360,127.34543217471641
11361,141.54652686762682
11362,134.41194772868658
11363,134.03661185231428
11364,129.96389891696933
11365,129.92125984251572
11366,139.36203158872732
11367,134.62137737612903
11368,146.4367068011714
11369,185.96171376481266
11370,139.13043478260687
11371,128.07244501940838
11372,149.95193848125803
11373,165.74585635358576
11374,219.98166819431714
11375,218.64561190403887
11376,213.43873517786554
11377,197.22848855945858
11378,171.1568938193344
11379,169.86657988935895
11380,203.9191671769751
11381,188.77236273905012
11382,232.32944068838358
11383,248.3139178418151
11384,229.36893203883469
11385,152.79138099902045
11386,172.57909875359576
11387,177.48091603053453
11388,161.64207825529166
11389,139.04087544254924
11390,131.80515759312323
11391,126.9938650306751
11392,136.31873559433689
11393,131.38686131386885
11394,120.6511330992656
11395,158.97939156035287
11396,166.0006148170919
11397,124.79366127434835
11398,117.03511053315998
11399,116.6306695464368
11400,169.29611650485504
11401,155.43008967120522
11402,117.11125569290823
11403,135.593220338983
11404,124.34210526315799
11405,151.7801374141168
11406,129.62356792144095
11407,161.2800000000006
11408,167.60891253741306
11409,200.76481835563985
11410,137.9944802207911
11411,132.01530612244915
11412,155.89606928714198
11413,136.81970203709363
11414,117.64705882352953
11415,115.73790569503993
11416,115.16314779270678
11417,116.91927002783818
11418,118.68131868131923
11419,119.01763224181448
11420,126.19502868068791
11421,115.86739620212406
11422,122.72727272727155
11423,129.4964028776982
11424,120.474596896866
11425,116.39185257031941
11426,117.75700934579389
11427,113.81599747075481
11428,112.1495327102799
11429,121.73913043478235
11430,119.24478304074131
11431,116.91927002783818
11432,159.81585004932606
11433,118.56963613550816
11434,119.20529801324447
11435,125.64491654021097
11436,154.3644716692175
11437,188.07621389059375
11438,213.8613861386134
11439,200.89285714285634
11440,152.54237288135587
11441,142.54038644282423
11442,123.2073011734026
11443,162.4234611666125
11444,209.9447513812152
11445,180.50767784393435
11446,173.56143079315657
11447,177.9904306220088
11448,159.50114867082243
11449,182.88177339901597
11450,199.93466187520335
11451,126.79938744257284
11452,124.26035502958595
11453,135.4231974921631
11454,131.47410358565784
11455,126.83823529411902
11456,118.718592964824
11457,117.02786377709118
11458,148.71306005719558
11459,117.64705882352901
11460,116.12903225806409
11461,120.25508654722239
11462,129.4154423257272
11463,117.53183153770772
11464,121.85686653771857
11465,116.30769230769434
11466,114.94252873563283
11467,125.74850299401506
11468,148.8514548238883
11469,223.74145431945263
11470,204.6711739397638
11471,176.70157068063122
11472,187.8669275929503
11473,192.07317073170626
11474,223.45638680169785
11475,309.4872582130758
11476,344.717523140758
11477,366.1608007749458
11478,372.0
11479,363.8059701492528
11480,321.7363549313741
11481,320.82551594746474
11482,286.5890998162863
11483,267.63682378994076
11484,257.22451571927587
11485,253.92754087848436
11486,270.3379224030015
11487,266.8863261944015
11488,286.60630658757236
11489,263.929618768328
11490,282.0
11491,280.89171974522213
11492,329.69151670951516
11493,293.08755760368905
11494,311.8541033434642
11495,307.07196029777316
11496,332.2346736980917
11497,325.657894736846
11498,307.0719602977667
11499,316.73306772908484
11500,320.2846975088983
11501,313.3354056574508
11502,293.6660268713991
11503,317.2060237103465
11504,312.0
11505,285.7142857142857
11506,323.6994219653216
11507,307.6923076923019
11508,302.0134228187964
11509,285.71428571428675
11510,309.01287553649036
11511,262.2516556291347
11512,280.51948051948716
11513,272.817133443166
11514,269.3714665779914
11515,280.80229226360956
11516,273.72262773722537
11517,268.32978399756524
11518,251.21359223301462
11519,245.82701062215446
11520,263.55140186915776
11521,261.0305461277395
11522,273.14958191390554
11523,277.74130006566367
11524,221.93380921479115
11525,230.47375160051044
11526,262.7737226277383
11527,218.67007672634134
11528,235.4014598540187
11529,235.11543134872366
11530,191.42765066065675
11531,214.9966821499726
11532,245.2471482889685
11533,173.7776393646839
11534,169.9147381242387
11535,175.23577730453295
11536,183.03145853193516
11537,173.41040462427742
11538,169.27899686520377
11539,184.15841584158426
11540,182.74111675126912
11541,184.43804034582138
11542,180.16890835157986
11543,181.34546636334053
11544,173.94014962593525
11545,180.34906270200437
11546,176.97431018078038
11547,186.1667744020685
11548,181.42944410507036
11549,178.2766589633543
11550,178.67435158501445
11551,175.02278942570695
11552,178.45340383344438
11553,172.9106628242066
11554,178.54928704277748
11555,176.69411019632625
11556,177.28531855955703
11557,175.4716981132081
11558,181.9367460058695
11559,179.4212218649526
11560,179.10447761193984
11561,171.2654614652704
11562,177.982860909691
11563,177.59388924252028
11564,176.18270799347516
11565,175.19623233909027
11566,184.40185062789203
11567,177.19911082883544
11568,172.9106628242071
11569,177.9425393883222
11570,174.8138556167042
11571,178.7154824697486
11572,180.90452261306515
11573,179.3635486981677
11574,175.38161740824964
11575,177.8656126482213
11576,172.52396166134272
11577,184.98909996885828
11578,179.88394584139309
11579,171.3741669311321
11580,191.90968955785522
11581,178.7154824697486
11582,172.96604740550978
11583,170.9233791748516
11584,186.52849740932544
11585,173.63344051446933
11586,202.3140495867761
11587,185.80645161290255
11588,173.35473515248808
11589,180.11257035647336
11590,181.53167349511426
11591,171.5976331360949
11592,176.41653905053613
11593,175.08628804518355
11594,169.70802919707972
11595,180.4073714839951
11596,175.14124293785116
11597,174.1935483870942
11598,173.3547351524862
11599,172.85531370038282
11600,171.48488830486045
11601,297.33163913595916
11602,326.53061224489915
11603,321.84655396618996
11604,292.04368174726824
11605,298.9849277145484
11606,332.6025681177545
11607,293.41317365269515
11608,264.1017280730349
11609,280.98657508585524
11610,298.27915869980774
11611,279.0256248022756
11612,301.00334448160754
11613,316.4595331918795
11614,323.18928788801185
11615,316.0975609756098
11616,314.9015932521065
11617,332.82812973628364
11618,298.3425414364637
11619,305.93325092707136
11620,311.20716270453966
11621,326.9652364547418
11622,330.066392665196
11623,325.1980982567323
11624,324.37385461209635
11625,289.3539581437698
11626,279.7335870599492
11627,319.52662721893176
11628,289.203084832908
11629,324.175824175822
11630,300.0909366474751
11631,270.54685001598796
11632,248.19805703540968
11633,286.5497076023331
11634,258.3463338533527
11635,238.63636363635973
11636,197.926484448631
11637,168.27672172016128
11638,183.03145853193502
11639,188.5433715220938
11640,197.0149253731352
11641,205.5837563451778
11642,262.64591439688206
11643,217.64705882352845
11644,227.9924002533254
11645,212.4223602484469
11646,242.04657264676757
11647,216.37426900584813
11648,247.93388429752358
11649,253.28846742123284
11650,198.18652849741008
11651,213.11999999999847
11652,213.52997755690734
11653,226.56508777741104
11654,206.23806492679776
11655,170.9233791748516
11656,173.19177173191844
11657,160.07905138340092
11658,177.7229250231418
11659,161.62287994679116
11660,223.7041527735723
11661,228.49888924151566
11662,197.67441860464803
11663,195.58964525407785
11664,177.04918032786753
11665,189.47368421052963
11666,182.45169464681697
11667,169.26070038910925
11668,161.22840690978774
11669,167.68390619980914
11670,179.59446411329031
11671,166.87268232385713
11672,174.8138556167013
11673,171.10266159696215
11674,174.92711370262066
11675,162.0614715926729
11676,166.24203821656005
11677,166.0006148170932
11678,170.47681254082235
11679,165.1376146788996
11680,159.87748851455
11681,167.2751410554309
11682,163.48261822737788
11683,159.74643423137553
11684,160.1317957166373
11685,155.86914688903
11686,153.2639545884555
11687,157.84345566742817
11688,147.97763893456283
11689,146.91478942213791
11690,151.59076731129372
11691,163.53017521089873
11692,265.9279778393352
11693,267.68010575016524
11694,267.82393056416606
11695,251.41336880611905
11696,270.20121366975405
11697,265.7480314960631
11698,272.6393812439575
11699,249.76348155156117
11700,226.20169651272386
11701,247.52158618484205
11702,280.13426914861157
11703,252.87356321839087
11704,255.27891585250583
11705,267.61473820297425
11706,277.8827977315687
11707,259.15492957746466
11708,250.4970178926448
11709,288.04518355820517
11710,310.44776119403036
11711,269.3409742120351
11712,247.7064220183485
11713,241.76527022705372
11714,249.669749009247
11715,267.740935853735
11716,242.44415243101233
11717,261.28116124960695
11718,248.5095701286489
11719,247.32824427480875
11720,235.52502453385677
11721,274.3390357698282
11722,252.7121888959798
11723,267.2385351369195
11724,228.48297213622322
11725,298.14874959402437
11726,235.85810162991484
11727,261.5287428932405
11728,245.88637069233133
11729,278.4402191427643
11730,289.2960462873673
11731,261.89754471051964
11732,255.60113600504894
11733,254.77287689269258
11734,288.0451835582067
11735,260.95551894563556
11736,272.8133880644141
11737,249.91735537190127
11738,260.9536082474206
11739,229.88505747126317
11740,244.6949602122
11741,264.4522516767791
11742,230.98075160403127
11743,258.82352941176356
11744,250.9851470142441
11745,260.2694709168588
11746,209.16334661354657
11747,231.301482701812
11748,260.78366809351326
11749,264.87523992322565
11750,289.9484536082467
11751,277.1044873894543
11752,247.2843450479246
11753,243.71373307543178
11754,276.0
11755,271.80277349768744
11756,277.1841609050907
11757,262.6139817629172
11758,279.02735562309954
11759,271.0163111668758
11760,275.1091703056754
11761,279.0697674418605
11762,261.1111111111095
11763,268.23967711890685
11764,265.7035175879395
11765,234.49131513647637
11766,218.3606557377057
11767,247.8097622027514
11768,219.85593485750113
11769,253.76481896828278
11770,261.9195046439632
11771,257.54276827371893
11772,261.51468315301463
11773,224.42455242966852
11774,234.6165504698417
11775,277.26432532347377
11776,266.3597500822101
11777,261.4461635617344
11778,235.1816443594638
11779,244.31818181818306
11780,220.824158540421
11781,262.7737226277364
11782,269.24275475225807
11783,251.7482517482536
11784,283.72234010306147
11785,263.7782733354563
11786,256.02968460110844
11787,280.59701492537437
11788,295.7222566646002
11789,333.99602385686825
11790,336.7633302151527
11791,322.72024729520956
11792,285.9813084112137
11793,265.0375939849599
11794,244.06779661017086
11795,200.44543429844057
11796,132.43761996161135
11797,160.3053435114501
11798,175.93158216249108
11799,183.4979292768392
11800,247.10189139719193
11801,323.4237177392995
11802,265.43778801842984
11803,278.5515320334266
11804,263.84364820846866
11805,263.2541133455197
11806,261.2999010227613
11807,277.520814061056
11808,214.70019342359464
11809,209.88033138999893
11810,214.97740477727712
11811,204.54545454545485
11812,190.8740359897193
11813,163.1759924976543
11814,226.2415695892114
11815,248.8218661639986
11816,230.99703849950393
11817,156.62262326780663
11818,168.33279587230055
11819,159.60591133004783
11820,177.86561264822328
11821,162.31884057970802
11822,204.47906523855926
11823,262.8571428571429
11824,170.72399620613774
11825,264.8752399232227
11826,163.9344262295113
11827,171.65406116408903
11828,142.1520236920056
11829,138.5894672004907
11830,166.94269625703973
11831,194.96654985664162
11832,163.0012936610652
11833,209.49464012250945
11834,195.073891625614
11835,162.00578592092745
11836,155.22020326455612
11837,160.0508097808828
11838,154.30267062314346
11839,183.07086614173082
11840,162.46498599440065
11841,175.80340264650403
11842,201.98781660788532
11843,198.92642879696544
11844,189.12237330036743
11845,152.39335721263078
11846,178.74875868917286
11847,186.06202067355358
11848,173.5074626865741
11849,191.02486355367273
11850,202.50723240115488
11851,203.0524220305242
11852,211.83393265773128
11853,206.44761314321133
11854,218.2479539254319
11855,200.00000000000009
11856,193.72693726937263
11857,196.4231585328887
11858,208.51596743894842
11859,186.87022900763372
11860,198.4251968503938
11861,184.93150684931464
11862,196.78456591639886
11863,223.4563868016991
11864,216.0
11865,226.77165354330688
11866,202.11360634081902
11867,208.33333333333366
11868,212.224635432827
11869,198.55026788528284
11870,232.9020332717198
11871,215.56886227544877
11872,216.2503951944353
11873,189.34911242603522
11874,185.5072463768122
11875,196.1538461538466
11876,213.56860358989994
11877,196.84786104856954
11878,211.63012392754987
11879,187.1559633027527
11880,191.68053244592267
11881,208.95522388059678
11882,223.4563868016991
11883,216.04548325963344
11884,214.08966148216018
11885,204.74488137796567
11886,201.87935738102448
11887,207.29366602687108
11888,192.75590551181034
11889,207.5592568866117
11890,225.89167767503238
11891,218.48739495798475
11892,224.1594022415944
11893,211.41924959217138
11894,202.04688015846875
11895,183.50324374420822
11896,195.9564541213079
11897,196.139476961393
11898,187.32782369145832
11899,197.560975609755
11900,196.42315853288667
11901,181.04236513258058
11902,209.17431192660592
11903,202.11360634081845
11904,205.36540240517928
11905,191.60583941605776
11906,192.23300970873657
11907,196.21673613337643
11908,196.75202998126252
11909,200.55710306406718
11910,208.98258478460187
11911,228.27095576863644
11912,197.74183704607745
11913,194.08502772642962
11914,199.93466187520335
11915,204.8780487804878
11916,199.54352787740416
11917,205.77961257541847
11918,207.5098814229248
11919,205.91039084842689
11920,177.70700636942624
11921,210.0
11922,256.32911392405134
11923,247.26818607555265
11924,194.38444924406136
11925,269.49469744229714
11926,280.1992528019915
11927,313.95348837209355
11928,233.53293413173694
11929,193.72693726937214
11930,206.6929133858274
11931,190.09900990098967
11932,202.18579234972853
11933,233.9220259913363
11934,193.611473272492
11935,183.67346938775307
11936,169.64575885603057
11937,235.2583586626109
11938,229.1122715404718
11939,240.45801526717256
11940,227.63199494151453
11941,204.48090880404024
11942,201.98781660788973
11943,243.87096774193458
11944,211.3614725483974
11945,251.05416801816472
11946,256.8981921979125
11947,225.35211267605442
11948,207.44155416529702
11949,215.11627906976403
11950,196.5423111919885
11951,229.12139087239962
11952,221.28760918796124
11953,241.64845457383552
11954,249.2133417243516
11955,269.9724517906311
11956,213.01775147929263
11957,260.95360824742494
11958,242.40526150954992
11959,214.22032346658392
11960,182.53189401373797
11961,178.10760667903568
11962,204.08163265306194
11963,201.92307692307517
11964,197.05974350953863
11965,182.85714285714283
11966,208.26446280991425
11967,221.40957446808562
11968,194.86545004639697
11969,178.04722399489387
11970,193.30385344283096
11971,210.0
11972,199.87309644670063
11973,191.30434782608864
11974,214.74457020495828
11975,207.23684210526562
11976,245.93363695511275
11977,208.69565217391488
11978,221.10236220472598
11979,204.99841822208228
11980,240.14554275317863
11981,215.16200062913043
11982,242.40526150954992
11983,255.31914893617224
11984,211.56289707750483
11985,242.87028518859492
11986,236.32385120349934
11987,212.10191082802947
11988,195.45903257650332
11989,200.98522167487957
11990,236.45320197044123
11991,228.44126260983248
11992,192.99905392620326
11993,201.24223602484443
11994,190.2245706737136
11995,183.08963763509593
11996,202.56330103157086
11997,182.97331639135948
11998,212.9208371246586
11999,220.00643293663776
12000,183.13094847391133
12001,188.29682902909357
12002,209.70873786407859
12003,200.5899705014735
12004,199.26199261992352
