,ST_EXP
10129,270.0
10130,150.0
10131,202.5
10132,232.5
10133,82.5
10134,210.0
10135,135.0
10136,240.0
10137,37.5
10138,247.5
10139,37.5
10140,255.0
10141,307.5
10142,217.5
10143,202.5
10144,82.5
10145,105.0
10146,82.5
10147,180.0
10148,322.5
10149,262.5
10150,60.0
10151,112.5
10152,210.0
10153,75.0
10154,172.5
10155,127.5
10156,67.5
10157,180.0
10158,112.5
10159,165.0
10160,90.0
10161,165.0
10162,150.0
10163,150.0
10164,195.0
10165,82.5
10166,150.0
10167,127.5
10168,517.5
10169,247.5
10170,247.5
10171,165.0
10172,277.5
10173,352.5
10174,352.5
10175,112.5
10176,97.5
10177,112.5
10178,82.5
10179,172.5
10180,247.5
10181,367.5
10182,247.5
10183,472.5
10184,217.5
10185,510.0
10186,187.5
10187,277.5
10188,262.5
10189,105.0
10190,180.0
10191,277.5
10192,97.5
10193,412.5
10194,457.5
10195,37.5
10196,97.5
10197,307.5
10198,157.5
10199,262.5
10200,337.5
10201,157.5
10202,337.5
10203,442.5
10204,292.5
10205,255.0
10206,217.5
10207,187.5
10208,157.5
10209,157.5
10210,255.0
10211,202.5
10212,157.5
10213,157.5
10214,157.5
10215,187.5
10216,172.5
10217,217.5
10218,172.5
10219,247.5
10220,240.0
10221,217.5
10222,195.0
10223,217.5
10224,157.5
10225,157.5
10226,142.5
10227,247.5
10228,157.5
10229,172.5
10230,255.0
10231,217.5
10232,345.0
10233,157.5
10234,292.5
10235,382.5
10236,112.5
10237,457.5
10238,420.0
10239,232.5
10240,37.5
10241,75.0
10242,465.0
10243,367.5
10244,217.5
10245,172.5
10246,300.0
10247,262.5
10248,315.0
10249,270.0
10250,195.0
10251,240.0
10252,217.5
10253,232.5
10254,172.5
10255,172.5
10256,285.0
10257,180.0
10258,247.5
10259,307.5
10260,277.5
10261,262.5
10262,285.0
10263,202.5
10264,172.5
10265,217.5
10266,187.5
10267,255.0
10268,277.5
10269,450.0
10270,112.5
10271,367.5
10272,457.5
10273,300.0
10274,172.5
10275,105.0
10276,75.0
10277,45.0
10278,97.5
10279,22.5
10280,60.0
10281,82.5
10282,202.5
10283,217.5
10284,217.5
10285,142.5
10286,217.5
10287,187.5
10288,202.5
10289,187.5
10290,187.5
10291,187.5
10292,187.5
10293,187.5
10294,187.5
10295,232.5
10296,187.5
10297,172.5
10298,217.5
10299,187.5
10300,202.5
10301,187.5
10302,187.5
10303,187.5
10304,187.5
10305,217.5
10306,217.5
10307,232.5
10308,172.5
10309,547.5
10310,562.5
10311,577.5
10312,540.0
10313,352.5
10314,60.0
10315,67.5
10316,142.5
10317,82.5
10318,187.5
10319,120.0
10320,172.5
10321,142.5
10322,172.5
10323,157.5
10324,157.5
10325,142.5
10326,135.0
10327,172.5
10328,187.5
10329,142.5
10330,112.5
10331,112.5
10332,172.5
10333,225.0
10334,195.0
10335,105.0
10336,217.5
10337,202.5
10338,180.0
10339,172.5
10340,247.5
10341,157.5
10342,112.5
10343,135.0
10344,105.0
10345,172.5
10346,210.0
10347,217.5
10348,202.5
10349,210.0
10350,232.5
10351,277.5
10352,52.5
10353,337.5
10354,15.0
10355,165.0
10356,180.0
10357,157.5
10358,337.5
10359,352.5
10360,337.5
10361,352.5
10362,382.5
10363,277.5
10364,367.5
10365,352.5
10366,307.5
10367,337.5
10368,322.5
10369,502.5
10370,172.5
10371,397.5
10372,412.5
10373,120.0
10374,82.5
10375,135.0
10376,37.5
10377,172.5
10378,135.0
10379,210.0
10380,97.5
10381,195.0
10382,67.5
10383,52.5
10384,112.5
10385,165.0
10386,172.5
10387,105.0
10388,187.5
10389,337.5
10390,330.0
10391,330.0
10392,292.5
10393,172.5
10394,330.0
10395,285.0
10396,127.5
10397,75.0
10398,292.5
10399,277.5
10400,277.5
10401,270.0
10402,270.0
10403,277.5
10404,285.0
10405,232.5
10406,270.0
10407,270.0
10408,270.0
10409,247.5
10410,262.5
10411,277.5
10412,262.5
10413,232.5
10414,247.5
10415,300.0
10416,352.5
10417,337.5
10418,337.5
10419,352.5
10420,292.5
10421,180.0
10422,367.5
10423,352.5
10424,360.0
10425,397.5
10426,345.0
10427,232.5
10428,570.0
10429,217.5
10430,142.5
10431,112.5
10432,37.5
10433,165.0
10434,382.5
10435,307.5
10436,420.0
10437,352.5
10438,292.5
10439,367.5
10440,307.5
10441,345.0
10442,300.0
10443,105.0
10444,195.0
10445,157.5
10446,172.5
10447,67.5
10448,127.5
10449,187.5
10450,172.5
10451,97.5
10452,157.5
10453,187.5
10454,187.5
10455,82.5
10456,112.5
10457,157.5
10458,187.5
10459,150.0
10460,232.5
10461,52.5
10462,60.0
10463,75.0
10464,67.5
10465,202.5
10466,322.5
10467,247.5
10468,255.0
10469,247.5
10470,240.0
10471,247.5
10472,202.5
10473,120.0
10474,127.5
10475,142.5
10476,180.0
10477,202.5
10478,292.5
10479,277.5
10480,195.0
10481,135.0
10482,285.0
10483,300.0
10484,240.0
10485,150.0
10486,330.0
10487,345.0
10488,247.5
10489,150.0
10490,232.5
10491,292.5
10492,82.5
10493,255.0
10494,225.0
10495,360.0
10496,247.5
10497,157.5
10498,157.5
10499,202.5
10500,405.0
10501,420.0
10502,360.0
10503,322.5
10504,150.0
10505,15.0
10506,60.0
10507,37.5
10508,150.0
10509,82.5
10510,322.5
10511,322.5
10512,435.0
10513,427.5
10514,202.5
10515,150.0
10516,157.5
10517,180.0
10518,142.5
10519,300.0
10520,15.0
10521,150.0
10522,232.5
10523,232.5
10524,262.5
10525,112.5
10526,270.0
10527,142.5
10528,210.0
10529,142.5
10530,142.5
10531,75.0
10532,202.5
10533,195.0
10534,187.5
10535,187.5
10536,210.0
10537,180.0
10538,262.5
10539,217.5
10540,217.5
10541,127.5
10542,105.0
10543,262.5
10544,247.5
10545,240.0
10546,52.5
10547,60.0
10548,120.0
10549,142.5
10550,217.5
10551,127.5
10552,217.5
10553,30.0
10554,142.5
10555,90.0
10556,157.5
10557,45.0
10558,210.0
10559,135.0
10560,157.5
10561,127.5
10562,232.5
10563,135.0
10564,150.0
10565,30.0
10566,202.5
10567,75.0
10568,225.0
10569,82.5
10570,135.0
10571,157.5
10572,82.5
10573,127.5
10574,90.0
10575,52.5
10576,127.5
10577,127.5
10578,187.5
10579,217.5
10580,225.0
10581,67.5
10582,67.5
10583,112.5
10584,15.0
10585,262.5
10586,255.0
10587,255.0
10588,210.0
10589,210.0
10590,255.0
10591,247.5
10592,232.5
10593,225.0
10594,285.0
10595,255.0
10596,240.0
10597,262.5
10598,255.0
10599,255.0
10600,247.5
10601,255.0
10602,240.0
10603,277.5
10604,255.0
10605,255.0
10606,255.0
10607,255.0
10608,255.0
10609,262.5
10610,262.5
10611,225.0
10612,255.0
10613,240.0
10614,255.0
10615,240.0
10616,255.0
10617,247.5
10618,232.5
10619,352.5
10620,367.5
10621,315.0
10622,112.5
10623,240.0
10624,285.0
10625,247.5
10626,307.5
10627,330.0
10628,270.0
10629,352.5
10630,247.5
10631,262.5
10632,285.0
10633,270.0
10634,262.5
10635,277.5
10636,292.5
10637,360.0
10638,277.5
10639,292.5
10640,292.5
10641,292.5
10642,270.0
10643,307.5
10644,270.0
10645,255.0
10646,262.5
10647,277.5
10648,285.0
10649,277.5
10650,307.5
10651,375.0
10652,330.0
10653,397.5
10654,210.0
10655,412.5
10656,255.0
10657,217.5
10658,217.5
10659,292.5
10660,337.5
10661,15.0
10662,202.5
10663,195.0
10664,142.5
10665,247.5
10666,240.0
10667,292.5
10668,240.0
10669,172.5
10670,22.5
10671,345.0
10672,97.5
10673,232.5
10674,187.5
10675,187.5
10676,157.5
10677,247.5
10678,202.5
10679,300.0
10680,45.0
10681,210.0
10682,195.0
10683,112.5
10684,165.0
10685,232.5
10686,217.5
10687,277.5
10688,255.0
10689,97.5
10690,52.5
10691,360.0
10692,367.5
10693,300.0
10694,97.5
10695,97.5
10696,180.0
10697,172.5
10698,127.5
10699,142.5
10700,127.5
10701,30.0
10702,45.0
10703,15.0
10704,22.5
10705,15.0
10706,15.0
10707,60.0
10708,37.5
10709,52.5
10710,37.5
10711,352.5
10712,97.5
10713,37.5
10714,52.5
10715,15.0
10716,37.5
10717,165.0
10718,7.5
10719,15.0
10720,37.5
10721,90.0
10722,30.0
10723,60.0
10724,187.5
10725,180.0
10726,157.5
10727,127.5
10728,105.0
10729,202.5
10730,217.5
10731,322.5
10732,307.5
10733,307.5
10734,345.0
10735,247.5
10736,375.0
10737,352.5
10738,217.5
10739,202.5
10740,240.0
10741,247.5
10742,202.5
10743,210.0
10744,165.0
10745,232.5
10746,285.0
10747,247.5
10748,240.0
10749,262.5
10750,262.5
10751,262.5
10752,262.5
10753,270.0
10754,270.0
10755,277.5
10756,247.5
10757,277.5
10758,270.0
10759,255.0
10760,270.0
10761,270.0
10762,210.0
10763,277.5
10764,270.0
10765,240.0
10766,262.5
10767,217.5
10768,352.5
10769,247.5
10770,217.5
10771,225.0
10772,247.5
10773,262.5
10774,247.5
10775,292.5
10776,210.0
10777,277.5
10778,195.0
10779,277.5
10780,202.5
10781,157.5
10782,210.0
10783,195.0
10784,225.0
10785,292.5
10786,232.5
10787,150.0
10788,232.5
10789,202.5
10790,240.0
10791,367.5
10792,270.0
10793,232.5
10794,217.5
10795,322.5
10796,202.5
10797,292.5
10798,172.5
10799,217.5
10800,202.5
10801,247.5
10802,225.0
10803,202.5
10804,292.5
10805,382.5
10806,202.5
10807,285.0
10808,262.5
10809,157.5
10810,255.0
10811,217.5
10812,247.5
10813,195.0
10814,270.0
10815,292.5
10816,285.0
10817,262.5
10818,240.0
10819,337.5
10820,292.5
10821,322.5
10822,232.5
10823,262.5
10824,240.0
10825,262.5
10826,262.5
10827,277.5
10828,292.5
10829,210.0
10830,277.5
10831,277.5
10832,292.5
10833,352.5
10834,277.5
10835,277.5
10836,262.5
10837,232.5
10838,277.5
10839,217.5
10840,240.0
10841,285.0
10842,172.5
10843,247.5
10844,285.0
10845,255.0
10846,255.0
10847,255.0
10848,255.0
10849,277.5
10850,292.5
10851,285.0
10852,262.5
10853,240.0
10854,217.5
10855,270.0
10856,262.5
10857,292.5
10858,262.5
10859,225.0
10860,277.5
10861,262.5
10862,240.0
10863,292.5
10864,285.0
10865,277.5
10866,255.0
10867,277.5
10868,277.5
10869,300.0
10870,262.5
10871,270.0
10872,240.0
10873,277.5
10874,270.0
10875,277.5
10876,277.5
10877,270.0
10878,277.5
10879,285.0
10880,277.5
10881,270.0
10882,270.0
10883,277.5
10884,277.5
10885,277.5
10886,277.5
10887,277.5
10888,277.5
10889,277.5
10890,270.0
10891,277.5
10892,277.5
10893,277.5
10894,277.5
10895,277.5
10896,277.5
10897,187.5
10898,247.5
10899,180.0
10900,225.0
10901,187.5
10902,292.5
10903,187.5
10904,285.0
10905,172.5
10906,195.0
10907,127.5
10908,180.0
10909,217.5
10910,210.0
10911,127.5
10912,202.5
10913,202.5
10914,225.0
10915,217.5
10916,247.5
10917,255.0
10918,232.5
10919,232.5
10920,232.5
10921,255.0
10922,247.5
10923,240.0
10924,240.0
10925,225.0
10926,165.0
10927,247.5
10928,172.5
10929,112.5
10930,180.0
10931,202.5
10932,225.0
10933,157.5
10934,150.0
10935,202.5
10936,337.5
10937,187.5
10938,195.0
10939,255.0
10940,217.5
10941,502.5
10942,427.5
10943,382.5
10944,420.0
10945,300.0
10946,22.5
10947,67.5
10948,150.0
10949,217.5
10950,195.0
10951,217.5
10952,202.5
10953,202.5
10954,202.5
10955,150.0
10956,165.0
10957,202.5
10958,105.0
10959,202.5
10960,225.0
10961,255.0
10962,270.0
10963,217.5
10964,225.0
10965,247.5
10966,285.0
10967,217.5
10968,232.5
10969,105.0
10970,187.5
10971,232.5
10972,255.0
10973,262.5
10974,232.5
10975,322.5
10976,202.5
10977,97.5
10978,165.0
10979,202.5
10980,277.5
10981,225.0
10982,202.5
10983,285.0
10984,172.5
10985,277.5
10986,67.5
10987,240.0
10988,217.5
10989,262.5
10990,270.0
10991,187.5
10992,225.0
10993,75.0
10994,202.5
10995,247.5
10996,210.0
10997,217.5
10998,187.5
10999,202.5
11000,255.0
11001,255.0
11002,427.5
11003,217.5
11004,195.0
11005,157.5
11006,202.5
11007,210.0
11008,165.0
11009,187.5
11010,202.5
11011,172.5
11012,202.5
11013,195.0
11014,180.0
11015,217.5
11016,157.5
11017,172.5
11018,157.5
11019,202.5
11020,210.0
11021,172.5
11022,217.5
11023,187.5
11024,172.5
11025,165.0
11026,180.0
11027,195.0
11028,165.0
11029,172.5
11030,247.5
11031,180.0
11032,195.0
11033,187.5
11034,217.5
11035,225.0
11036,217.5
11037,225.0
11038,202.5
11039,150.0
11040,202.5
11041,180.0
11042,157.5
11043,135.0
11044,165.0
11045,172.5
11046,225.0
11047,165.0
11048,157.5
11049,217.5
11050,187.5
11051,127.5
11052,135.0
11053,195.0
11054,195.0
11055,157.5
11056,172.5
11057,187.5
11058,180.0
11059,210.0
11060,202.5
11061,270.0
11062,247.5
11063,142.5
11064,187.5
11065,255.0
11066,195.0
11067,262.5
11068,232.5
11069,247.5
11070,112.5
11071,120.0
11072,262.5
11073,337.5
11074,292.5
11075,277.5
11076,172.5
11077,217.5
11078,217.5
11079,217.5
11080,262.5
11081,322.5
11082,277.5
11083,240.0
11084,322.5
11085,330.0
11086,292.5
11087,217.5
11088,337.5
11089,232.5
11090,172.5
11091,262.5
11092,307.5
11093,367.5
11094,345.0
11095,307.5
11096,262.5
11097,247.5
11098,315.0
11099,202.5
11100,292.5
11101,217.5
11102,157.5
11103,232.5
11104,262.5
11105,172.5
11106,172.5
11107,187.5
11108,232.5
11109,217.5
11110,202.5
11111,217.5
11112,217.5
11113,240.0
11114,232.5
11115,247.5
11116,172.5
11117,202.5
11118,187.5
11119,225.0
11120,172.5
11121,262.5
11122,210.0
11123,202.5
11124,172.5
11125,217.5
11126,112.5
11127,187.5
11128,225.0
11129,187.5
11130,202.5
11131,255.0
11132,187.5
11133,210.0
11134,195.0
11135,217.5
11136,195.0
11137,255.0
11138,255.0
11139,195.0
11140,270.0
11141,232.5
11142,217.5
11143,172.5
11144,217.5
11145,240.0
11146,232.5
11147,172.5
11148,225.0
11149,172.5
11150,195.0
11151,217.5
11152,217.5
11153,187.5
11154,232.5
11155,187.5
11156,195.0
11157,172.5
11158,172.5
11159,157.5
11160,172.5
11161,240.0
11162,142.5
11163,67.5
11164,172.5
11165,240.0
11166,352.5
11167,375.0
11168,420.0
11169,390.0
11170,337.5
11171,315.0
11172,367.5
11173,382.5
11174,390.0
11175,382.5
11176,427.5
11177,405.0
11178,195.0
11179,397.5
11180,390.0
11181,442.5
11182,450.0
11183,300.0
11184,270.0
11185,382.5
11186,322.5
11187,157.5
11188,112.5
11189,180.0
11190,217.5
11191,157.5
11192,195.0
11193,202.5
11194,232.5
11195,292.5
11196,262.5
11197,97.5
11198,217.5
11199,322.5
11200,457.5
11201,360.0
11202,322.5
11203,465.0
11204,397.5
11205,382.5
11206,382.5
11207,352.5
11208,337.5
11209,352.5
11210,352.5
11211,247.5
11212,292.5
11213,270.0
11214,262.5
11215,262.5
11216,97.5
11217,262.5
11218,307.5
11219,255.0
11220,172.5
11221,187.5
11222,292.5
11223,277.5
11224,232.5
11225,262.5
11226,187.5
11227,217.5
11228,187.5
11229,135.0
11230,127.5
11231,240.0
11232,127.5
11233,270.0
11234,277.5
11235,232.5
11236,37.5
11237,157.5
11238,202.5
11239,127.5
11240,262.5
11241,210.0
11242,150.0
11243,225.0
11244,247.5
11245,150.0
11246,112.5
11247,67.5
11248,247.5
11249,45.0
11250,247.5
11251,210.0
11252,247.5
11253,187.5
11254,262.5
11255,232.5
11256,247.5
11257,247.5
11258,277.5
11259,292.5
11260,292.5
11261,247.5
11262,285.0
11263,247.5
11264,150.0
11265,195.0
11266,202.5
11267,210.0
11268,210.0
11269,142.5
11270,202.5
11271,90.0
11272,97.5
11273,217.5
11274,202.5
11275,300.0
11276,202.5
11277,405.0
11278,262.5
11279,285.0
11280,142.5
11281,292.5
11282,397.5
11283,352.5
11284,217.5
11285,322.5
11286,352.5
11287,195.0
11288,262.5
11289,195.0
11290,247.5
11291,270.0
11292,262.5
11293,232.5
11294,142.5
11295,127.5
11296,127.5
11297,217.5
11298,157.5
11299,165.0
11300,217.5
11301,277.5
11302,337.5
11303,427.5
11304,180.0
11305,352.5
11306,390.0
11307,232.5
11308,232.5
11309,255.0
11310,97.5
11311,187.5
11312,412.5
11313,382.5
11314,420.0
11315,472.5
11316,397.5
11317,292.5
11318,532.5
11319,232.5
11320,330.0
11321,307.5
11322,495.0
11323,487.5
11324,712.5
11325,427.5
11326,450.0
11327,262.5
11328,292.5
11329,285.0
11330,292.5
11331,255.0
11332,247.5
11333,217.5
11334,247.5
11335,277.5
11336,277.5
11337,225.0
11338,307.5
11339,247.5
11340,277.5
11341,277.5
11342,270.0
11343,277.5
11344,262.5
11345,247.5
11346,232.5
11347,232.5
11348,292.5
11349,292.5
11350,285.0
11351,247.5
11352,262.5
11353,277.5
11354,285.0
11355,262.5
11356,247.5
11357,277.5
11358,307.5
11359,262.5
11360,262.5
11361,217.5
11362,277.5
11363,270.0
11364,262.5
11365,150.0
11366,262.5
11367,277.5
11368,262.5
11369,232.5
11370,277.5
11371,277.5
11372,262.5
11373,262.5
11374,120.0
11375,120.0
11376,52.5
11377,127.5
11378,112.5
11379,112.5
11380,127.5
11381,67.5
11382,97.5
11383,337.5
11384,82.5
11385,262.5
11386,247.5
11387,202.5
11388,225.0
11389,232.5
11390,292.5
11391,247.5
11392,247.5
11393,202.5
11394,247.5
11395,195.0
11396,202.5
11397,262.5
11398,247.5
11399,217.5
11400,195.0
11401,217.5
11402,277.5
11403,285.0
11404,232.5
11405,217.5
11406,232.5
11407,307.5
11408,232.5
11409,277.5
11410,262.5
11411,187.5
11412,247.5
11413,247.5
11414,277.5
11415,240.0
11416,232.5
11417,232.5
11418,240.0
11419,232.5
11420,217.5
11421,232.5
11422,247.5
11423,232.5
11424,232.5
11425,232.5
11426,247.5
11427,232.5
11428,232.5
11429,217.5
11430,232.5
11431,232.5
11432,270.0
11433,247.5
11434,232.5
11435,247.5
11436,262.5
11437,157.5
11438,150.0
11439,262.5
11440,142.5
11441,270.0
11442,247.5
11443,195.0
11444,82.5
11445,187.5
11446,195.0
11447,180.0
11448,210.0
11449,277.5
11450,97.5
11451,262.5
11452,255.0
11453,247.5
11454,202.5
11455,262.5
11456,247.5
11457,247.5
11458,262.5
11459,247.5
11460,262.5
11461,247.5
11462,262.5
11463,247.5
11464,217.5
11465,247.5
11466,247.5
11467,240.0
11468,202.5
11469,97.5
11470,232.5
11471,172.5
11472,202.5
11473,232.5
11474,172.5
11475,412.5
11476,90.0
11477,600.0
11478,637.5
11479,360.0
11480,472.5
11481,510.0
11482,292.5
11483,322.5
11484,337.5
11485,352.5
11486,270.0
11487,367.5
11488,217.5
11489,247.5
11490,330.0
11491,382.5
11492,352.5
11493,427.5
11494,270.0
11495,450.0
11496,622.5
11497,442.5
11498,450.0
11499,307.5
11500,270.0
11501,435.0
11502,390.0
11503,472.5
11504,412.5
11505,195.0
11506,427.5
11507,172.5
11508,277.5
11509,232.5
11510,517.5
11511,285.0
11512,405.0
11513,352.5
11514,382.5
11515,157.5
11516,285.0
11517,270.0
11518,217.5
11519,202.5
11520,322.5
11521,285.0
11522,405.0
11523,307.5
11524,330.0
11525,322.5
11526,352.5
11527,285.0
11528,82.5
11529,277.5
11530,105.0
11531,247.5
11532,105.0
11533,285.0
11534,277.5
11535,247.5
11536,247.5
11537,247.5
11538,255.0
11539,292.5
11540,217.5
11541,217.5
11542,277.5
11543,232.5
11544,240.0
11545,285.0
11546,247.5
11547,120.0
11548,217.5
11549,240.0
11550,300.0
11551,247.5
11552,210.0
11553,240.0
11554,247.5
11555,225.0
11556,232.5
11557,225.0
11558,210.0
11559,232.5
11560,292.5
11561,255.0
11562,240.0
11563,210.0
11564,292.5
11565,247.5
11566,195.0
11567,142.5
11568,217.5
11569,187.5
11570,187.5
11571,202.5
11572,285.0
11573,232.5
11574,262.5
11575,195.0
11576,247.5
11577,255.0
11578,225.0
11579,210.0
11580,202.5
11581,187.5
11582,247.5
11583,247.5
11584,187.5
11585,232.5
11586,240.0
11587,202.5
11588,187.5
11589,247.5
11590,232.5
11591,232.5
11592,270.0
11593,270.0
11594,202.5
11595,217.5
11596,262.5
11597,262.5
11598,202.5
11599,195.0
11600,232.5
11601,217.5
11602,172.5
11603,247.5
11604,397.5
11605,412.5
11606,307.5
11607,277.5
11608,277.5
11609,262.5
11610,300.0
11611,480.0
11612,262.5
11613,412.5
11614,322.5
11615,450.0
11616,82.5
11617,487.5
11618,412.5
11619,277.5
11620,510.0
11621,510.0
11622,255.0
11623,262.5
11624,397.5
11625,240.0
11626,292.5
11627,300.0
11628,345.0
11629,367.5
11630,307.5
11631,330.0
11632,390.0
11633,247.5
11634,367.5
11635,277.5
11636,157.5
11637,135.0
11638,105.0
11639,172.5
11640,255.0
11641,157.5
11642,180.0
11643,225.0
11644,255.0
11645,262.5
11646,367.5
11647,375.0
11648,382.5
11649,405.0
11650,30.0
11651,217.5
11652,210.0
11653,157.5
11654,52.5
11655,120.0
11656,150.0
11657,67.5
11658,135.0
11659,165.0
11660,142.5
11661,22.5
11662,45.0
11663,120.0
11664,127.5
11665,15.0
11666,322.5
11667,292.5
11668,232.5
11669,315.0
11670,232.5
11671,262.5
11672,322.5
11673,307.5
11674,247.5
11675,262.5
11676,292.5
11677,277.5
11678,300.0
11679,277.5
11680,307.5
11681,292.5
11682,322.5
11683,330.0
11684,307.5
11685,292.5
11686,307.5
11687,277.5
11688,277.5
11689,232.5
11690,285.0
11691,292.5
11692,15.0
11693,97.5
11694,187.5
11695,225.0
11696,405.0
11697,285.0
11698,157.5
11699,180.0
11700,120.0
11701,217.5
11702,337.5
11703,307.5
11704,202.5
11705,45.0
11706,277.5
11707,277.5
11708,135.0
11709,442.5
11710,382.5
11711,52.5
11712,187.5
11713,232.5
11714,157.5
11715,90.0
11716,22.5
11717,157.5
11718,30.0
11719,15.0
11720,105.0
11721,52.5
11722,52.5
11723,277.5
11724,232.5
11725,30.0
11726,142.5
11727,300.0
11728,52.5
11729,82.5
11730,112.5
11731,262.5
11732,45.0
11733,30.0
11734,277.5
11735,165.0
11736,45.0
11737,195.0
11738,45.0
11739,142.5
11740,22.5
11741,90.0
11742,30.0
11743,322.5
11744,82.5
11745,277.5
11746,322.5
11747,217.5
11748,142.5
11749,82.5
11750,202.5
11751,142.5
11752,180.0
11753,97.5
11754,202.5
11755,37.5
11756,337.5
11757,427.5
11758,322.5
11759,330.0
11760,397.5
11761,465.0
11762,397.5
11763,502.5
11764,450.0
11765,405.0
11766,172.5
11767,120.0
11768,202.5
11769,97.5
11770,15.0
11771,135.0
11772,30.0
11773,157.5
11774,45.0
11775,202.5
11776,52.5
11777,172.5
11778,30.0
11779,22.5
11780,82.5
11781,187.5
11782,67.5
11783,90.0
11784,232.5
11785,240.0
11786,187.5
11787,337.5
11788,405.0
11789,547.5
11790,570.0
11791,427.5
11792,262.5
11793,307.5
11794,307.5
11795,15.0
11796,67.5
11797,67.5
11798,217.5
11799,142.5
11800,172.5
11801,217.5
11802,202.5
11803,37.5
11804,322.5
11805,217.5
11806,277.5
11807,420.0
11808,15.0
11809,202.5
11810,247.5
11811,202.5
11812,45.0
11813,165.0
11814,217.5
11815,262.5
11816,472.5
11817,255.0
11818,180.0
11819,225.0
11820,120.0
11821,337.5
11822,142.5
11823,142.5
11824,300.0
11825,105.0
11826,277.5
11827,285.0
11828,247.5
11829,255.0
11830,112.5
11831,15.0
11832,60.0
11833,157.5
11834,75.0
11835,22.5
11836,37.5
11837,90.0
11838,82.5
11839,45.0
11840,187.5
11841,97.5
11842,120.0
11843,127.5
11844,82.5
11845,105.0
11846,142.5
11847,75.0
11848,172.5
11849,97.5
11850,120.0
11851,277.5
11852,277.5
11853,202.5
11854,180.0
11855,285.0
11856,157.5
11857,217.5
11858,202.5
11859,247.5
11860,157.5
11861,202.5
11862,202.5
11863,157.5
11864,255.0
11865,187.5
11866,292.5
11867,202.5
11868,262.5
11869,247.5
11870,225.0
11871,187.5
11872,150.0
11873,187.5
11874,277.5
11875,165.0
11876,225.0
11877,172.5
11878,172.5
11879,292.5
11880,232.5
11881,187.5
11882,157.5
11883,172.5
11884,202.5
11885,247.5
11886,180.0
11887,202.5
11888,195.0
11889,195.0
11890,142.5
11891,195.0
11892,172.5
11893,247.5
11894,300.0
11895,202.5
11896,202.5
11897,232.5
11898,202.5
11899,262.5
11900,187.5
11901,277.5
11902,217.5
11903,187.5
11904,157.5
11905,232.5
11906,172.5
11907,157.5
11908,172.5
11909,202.5
11910,157.5
11911,142.5
11912,187.5
11913,187.5
11914,187.5
11915,127.5
11916,172.5
11917,217.5
11918,262.5
11919,292.5
11920,277.5
11921,67.5
11922,360.0
11923,285.0
11924,232.5
11925,375.0
11926,375.0
11927,442.5
11928,187.5
11929,202.5
11930,90.0
11931,210.0
11932,262.5
11933,120.0
11934,172.5
11935,172.5
11936,135.0
11937,112.5
11938,97.5
11939,127.5
11940,165.0
11941,210.0
11942,97.5
11943,292.5
11944,202.5
11945,247.5
11946,330.0
11947,292.5
11948,195.0
11949,165.0
11950,247.5
11951,202.5
11952,202.5
11953,240.0
11954,382.5
11955,390.0
11956,345.0
11957,420.0
11958,345.0
11959,157.5
11960,97.5
11961,165.0
11962,187.5
11963,142.5
11964,202.5
11965,187.5
11966,247.5
11967,187.5
11968,67.5
11969,157.5
11970,165.0
11971,90.0
11972,127.5
11973,97.5
11974,82.5
11975,232.5
11976,180.0
11977,112.5
11978,240.0
11979,75.0
11980,255.0
11981,277.5
11982,345.0
11983,330.0
11984,292.5
11985,262.5
11986,300.0
11987,292.5
11988,262.5
11989,232.5
11990,217.5
11991,247.5
11992,337.5
11993,247.5
11994,240.0
11995,247.5
11996,187.5
11997,172.5
11998,240.0
11999,187.5
12000,277.5
12001,270.0
12002,217.5
12003,285.0
12004,210.0
12005,232.5
12006,217.5
12007,180.0
12008,247.5
12009,202.5
12010,187.5
12011,187.5
12012,187.5
12013,232.5
12014,202.5
12015,187.5
12016,240.0
12017,240.0
12018,180.0
12019,210.0
12020,202.5
12021,277.5
12022,232.5
12023,187.5
12024,202.5
12025,232.5
12026,255.0
12027,247.5
12028,202.5
12029,232.5
12030,217.5
12031,247.5
12032,232.5
12033,187.5
12034,240.0
12035,240.0
12036,217.5
12037,255.0
12038,247.5
12039,187.5
12040,157.5
12041,217.5
12042,217.5
12043,172.5
12044,247.5
12045,157.5
12046,247.5
12047,217.5
12048,247.5
12049,180.0
12050,187.5
12051,172.5
12052,300.0
12053,157.5
12054,292.5
12055,345.0
12056,187.5
12057,112.5
12058,180.0
12059,547.5
12060,502.5
12061,232.5
12062,427.5
12063,142.5
12064,315.0
12065,427.5
12066,172.5
12067,457.5
12068,427.5
12069,247.5
12070,277.5
12071,172.5
12072,307.5
12073,187.5
12074,337.5
12075,277.5
12076,420.0
12077,330.0
12078,232.5
12079,330.0
12080,262.5
12081,255.0
12082,315.0
12083,255.0
12084,247.5
12085,330.0
12086,352.5
12087,262.5
12088,187.5
12089,292.5
12090,322.5
12091,352.5
12092,270.0
12093,112.5
12094,337.5
12095,180.0
12096,315.0
12097,157.5
12098,60.0
12099,232.5
12100,135.0
12101,375.0
12102,292.5
12103,270.0
12104,180.0
12105,330.0
12106,247.5
12107,67.5
12108,150.0
12109,352.5
12110,202.5
12111,330.0
12112,262.5
12113,202.5
12114,247.5
12115,187.5
12116,142.5
12117,240.0
12118,285.0
12119,15.0
12120,105.0
12121,187.5
12122,172.5
12123,187.5
12124,82.5
12125,97.5
12126,225.0
